student_id,age,gender,study_hours_per_day,social_media_hours,netflix_hours,part_time_job,attendance_percentage,sleep_hours,diet_quality,exercise_frequency,parental_education_level,internet_quality,mental_health_rating,extracurricular_participation,exam_score
S1735,18,Male,3.59,0.72,0.0,Yes,73.0,7.24,Fair,4,High School,Good,5,No,79.62
S1720,23,Female,6.58,2.64,0.0,Yes,89.43,6.66,Good,1,Bachelor,Average,2,No,94.07
S1881,21,Male,5.28,2.41,2.1,Yes,84.35,6.45,Fair,1,Master,Average,10,No,97.28
S1114,22,Female,4.87,2.02,3.31,No,90.48,5.71,Fair,5,High School,Average,1,No,80.78
S1208,18,Male,5.13,4.25,0.55,Yes,73.72,5.58,Fair,0,High School,Average,10,No,85.52
S1525,18,Male,5.13,2.92,0.47,No,67.03,7.73,Good,1,High School,Poor,7,No,92.45
S1520,23,Female,3.58,3.94,3.87,Yes,62.53,8.49,Good,3,Bachelor,Good,4,No,61.97
S1551,19,Female,5.5,2.77,1.13,Yes,97.32,5.4,Poor,2,High School,Average,6,No,88.72
S1961,24,Female,3.85,2.27,2.45,No,71.87,6.28,Good,5,Master,Good,7,No,73.25
S1236,19,Male,5.15,0.98,2.7,No,98.62,5.1,Good,0,High School,Good,8,No,85.99
S1280,24,Female,3.24,0.37,1.67,No,77.08,6.28,Fair,5,Bachelor,Good,2,No,75.67
S1358,17,Female,4.38,2.55,2.78,No,75.5,6.36,Good,3,High School,Average,10,No,82.87
S1200,15,Female,3.84,1.82,4.26,No,76.21,6.15,Fair,7,Bachelor,Good,10,No,83.35
S1757,21,Female,4.0,0.83,1.62,No,87.44,4.35,Fair,5,Master,Good,5,Yes,75.91
S1277,20,Female,4.23,2.05,0.0,No,79.62,7.06,Good,5,None,Good,4,No,83.79
S1234,26,Male,3.66,1.21,2.72,No,68.47,6.74,Poor,1,High School,Good,5,No,66.36
S1493,22,Female,5.55,1.75,1.57,No,89.45,6.37,Poor,1,Bachelor,Average,4,No,93.76
S1003,26,Female,3.44,2.27,2.91,No,56.0,6.78,Poor,3,Master,Good,7,Yes,67.87
S1665,23,Female,4.44,2.4,0.83,No,84.48,7.09,Good,6,High School,Average,10,No,92.94
S1441,21,Female,3.96,2.86,2.38,No,69.77,5.09,Fair,4,Bachelor,Average,3,No,71.23
S1028,21,Male,4.95,1.06,1.92,Yes,72.83,7.54,Good,1,High School,Poor,9,Yes,85.27
S1108,23,Female,3.98,1.36,0.56,No,83.46,5.99,Poor,4,High School,Average,5,Yes,82.38
S1609,20,Male,4.42,2.86,0.48,No,70.12,6.92,Poor,3,High School,Poor,3,No,86.23
S1726,18,Male,3.71,1.72,0.83,Yes,88.74,5.15,Fair,2,Bachelor,Poor,9,Yes,87.93
S1804,23,Female,2.21,1.93,2.49,Yes,67.94,8.05,Good,1,High School,Average,9,Yes,64.87
S1074,18,Female,2.72,1.41,3.65,No,71.81,7.77,Fair,5,None,Good,4,No,64.87
S1837,24,Female,6.03,2.65,3.5,No,89.75,5.81,Poor,2,High School,Poor,5,No,94.81
S1145,19,Female,1.52,1.42,1.38,No,62.09,8.39,Good,5,None,Good,4,No,51.81
S1127,22,Female,5.49,2.14,0.96,No,92.46,7.23,Good,5,Bachelor,Good,1,No,85.59
S1852,17,Male,4.39,1.97,2.9,No,87.52,4.94,Good,3,Bachelor,Good,4,No,72.97
S1041,17,Female,3.59,1.22,0.62,No,66.02,5.43,Good,5,Bachelor,Average,4,No,70.62
S1355,21,Male,5.9,2.01,1.59,Yes,99.67,6.61,Good,7,High School,Average,4,No,99.99
S1040,17,Female,4.71,1.51,0.8,No,68.46,4.31,Good,1,Bachelor,Good,5,No,74.73
S1933,20,Female,5.89,3.59,1.85,No,78.79,5.76,Good,3,High School,Average,4,No,85.63
S1033,21,Female,4.43,1.06,1.92,No,74.62,5.97,Poor,5,None,Average,2,No,71.15
S1016,19,Male,4.52,3.83,1.01,No,79.89,6.39,Poor,4,High School,Poor,6,Yes,79.79
S1676,22,Female,5.21,2.11,3.14,No,100.0,8.04,Good,4,Bachelor,Good,8,No,96.79
S1152,17,Female,4.52,2.79,1.81,No,87.56,7.22,Good,7,High School,Good,5,No,75.98
S1997,23,Male,3.02,0.4,0.45,No,67.67,8.03,Good,7,Bachelor,Good,3,Yes,70.46
S1377,24,Female,4.24,1.92,1.86,No,97.08,6.49,Good,5,High School,Poor,3,Yes,87.19
S1587,17,Male,2.39,1.2,3.18,No,69.91,7.02,Good,4,Master,Average,8,No,63.16
S1598,18,Female,4.19,0.95,0.33,Yes,77.12,5.61,Poor,5,Master,Average,2,Yes,71.25
S1628,20,Male,5.85,1.65,0.76,No,74.53,6.17,Fair,2,Master,Good,-2,Yes,90.0
S1873,22,Female,5.51,4.89,2.17,No,58.56,4.84,Fair,-1,High School,Good,10,No,83.69
S1341,19,Female,3.24,3.08,2.18,No,65.56,7.09,Fair,6,High School,Average,8,No,70.56
S1980,24,Female,3.73,1.32,2.61,No,74.58,5.64,Poor,6,High School,Good,2,Yes,78.02
S1026,19,Male,3.65,1.32,0.0,No,75.5,6.49,Good,8,Bachelor,Poor,6,No,80.08
S1824,22,Other,4.04,2.04,3.5,No,75.77,7.99,Poor,2,None,Average,2,No,75.25
S1286,19,Female,5.02,4.22,1.51,No,82.03,6.5,Fair,5,Master,Average,5,No,79.93
S1645,20,Female,2.58,1.85,0.01,Yes,75.41,7.63,Good,3,None,Average,5,Yes,71.39
S1730,18,Female,4.75,4.44,2.17,Yes,77.52,6.64,Good,2,Bachelor,Good,4,No,74.81
S1167,18,Male,2.81,2.93,1.31,Yes,77.3,7.11,Poor,6,High School,Good,10,No,73.91
S1609,20,Male,4.44,2.07,2.71,No,85.28,8.64,Poor,3,High School,Poor,6,No,85.78
S1267,21,Female,4.29,1.73,1.64,Yes,77.59,6.52,Fair,3,Bachelor,Good,9,No,80.94
S1748,19,Female,2.49,1.43,1.84,No,80.79,5.38,Good,1,High School,Average,7,No,57.01
S1820,19,Male,3.73,2.57,0.28,No,79.12,6.6,Fair,4,Master,Poor,5,No,82.98
S1454,22,Male,3.68,3.21,2.36,Yes,69.87,5.32,Fair,3,Bachelor,Poor,4,No,62.8
S1905,23,Male,3.72,2.14,0.83,Yes,70.84,7.04,Good,4,Bachelor,Poor,6,Yes,73.13
S1684,19,Male,5.24,2.02,2.0,No,81.81,5.43,Fair,0,Bachelor,Good,10,Yes,89.63
S1400,22,Male,3.94,1.75,1.64,No,76.33,7.81,Fair,5,Bachelor,Good,9,No,86.75
S1921,19,Female,2.73,0.72,2.24,No,80.03,5.86,Fair,4,None,Average,7,No,65.9
S1980,18,Female,5.36,1.93,2.73,No,97.87,4.33,Poor,-1,High School,Good,3,Yes,81.3
S1475,20,Male,2.98,0.91,0.58,No,76.79,6.99,Good,4,Bachelor,Good,4,Yes,67.76
S1701,20,Male,4.85,1.17,3.56,No,80.59,5.3,Good,3,High School,Average,9,Yes,78.9
S1633,19,Male,3.34,3.0,1.33,No,74.27,6.47,Good,3,Master,Good,4,Yes,62.81
S1557,21,Male,4.88,1.78,2.89,No,94.72,4.86,Poor,3,Bachelor,Poor,8,Yes,88.27
S1575,21,Male,4.9,2.27,1.79,No,80.39,8.59,Fair,5,Master,Good,0,Yes,78.94
S1129,21,Male,4.58,1.52,0.0,No,97.94,7.75,Good,1,High School,Average,6,Yes,97.13
S1821,21,Male,2.84,1.86,2.53,No,69.5,7.28,Good,6,Master,Poor,3,No,69.36
S1362,22,Female,1.91,1.42,0.67,No,67.87,7.35,Fair,5,Master,Poor,11,No,62.37
S1704,16,Female,5.19,3.04,2.09,No,93.93,5.64,Fair,4,High School,Good,3,Yes,82.76
S1818,24,Male,4.83,3.2,3.44,No,81.54,5.97,Fair,6,Bachelor,Poor,8,Yes,87.95
S1692,19,Male,5.76,2.45,1.17,No,81.39,4.49,Good,3,High School,Average,5,Yes,84.74
S1291,19,Female,4.22,2.47,0.58,No,86.87,5.81,Poor,4,Bachelor,Average,6,No,80.83
S1370,17,Male,4.39,1.98,2.2,Yes,68.43,6.05,Fair,7,High School,Average,4,Yes,76.16
S1793,19,Female,1.42,1.39,0.85,No,69.73,7.4,Fair,4,Master,Good,12,No,57.67
S1028,19,Male,3.94,1.56,1.94,Yes,71.57,8.32,Good,0,High School,Poor,5,Yes,80.16
S1148,22,Female,4.89,2.7,0.4,No,85.79,5.51,Fair,0,Master,Good,4,No,80.55
S1778,20,Male,4.4,1.16,0.43,No,94.16,6.91,Good,3,Bachelor,Average,6,No,90.26
S1295,20,Female,2.91,1.01,2.58,No,97.48,6.41,Good,4,High School,Average,8,No,68.72
S1010,18,Female,4.94,2.13,0.27,No,78.81,5.43,Fair,3,None,Good,4,No,84.53
S1511,18,Other,4.78,4.2,1.98,No,71.99,6.21,Fair,3,High School,Average,7,No,76.71
S1675,24,Female,4.39,1.47,2.09,No,68.78,6.84,Fair,5,Bachelor,Good,0,No,74.84
S1112,20,Female,4.05,1.19,0.99,No,90.72,6.21,Fair,3,Bachelor,Poor,9,Yes,87.26
S1186,16,Female,4.22,0.0,1.91,No,98.47,8.05,Fair,4,Bachelor,Average,2,No,90.52
S1806,22,Female,4.25,3.31,2.08,No,64.07,5.73,Good,3,Bachelor,Good,8,Yes,69.68
S1743,21,Female,4.38,2.05,2.28,Yes,80.31,4.85,Good,1,High School,Good,9,Yes,77.41
S1226,20,Male,3.29,2.62,1.91,Yes,82.31,6.37,Fair,2,Bachelor,Good,13,No,79.43
S1309,24,Male,2.82,2.65,1.5,No,76.09,7.14,Fair,2,High School,Good,2,Yes,63.74
S1097,18,Male,4.99,1.15,3.44,No,87.55,5.83,Good,1,Bachelor,Average,5,No,85.14
S1054,23,Female,4.68,2.51,2.07,Yes,79.13,6.7,Fair,3,High School,Good,4,No,85.98
S1622,20,Female,4.03,2.44,0.85,No,72.92,6.44,Fair,2,Bachelor,Average,4,Yes,69.63
S1663,21,Female,5.23,1.72,1.39,No,81.48,6.43,Fair,2,High School,Good,6,No,84.22
S1757,23,Female,4.44,2.44,2.15,No,80.86,6.1,Fair,5,Master,Good,6,Yes,80.59
S1405,19,Female,4.32,1.5,1.68,No,78.17,6.31,Good,4,High School,Good,9,Yes,82.8
S1068,17,Female,5.83,1.33,2.11,Yes,97.31,6.5,Good,4,Bachelor,Poor,3,No,100.0
S1311,21,Female,5.37,1.19,2.11,Yes,82.62,6.03,Good,-1,Bachelor,Average,9,No,87.34
S1288,22,Male,5.29,2.33,0.77,No,88.25,5.93,Fair,4,High School,Average,4,No,88.01
S1761,20,Female,5.09,1.09,1.37,No,90.29,6.92,Good,0,Bachelor,Good,5,Yes,79.95
S1547,17,Male,4.75,0.28,2.85,No,76.81,6.57,Fair,1,High School,Good,12,No,100.0
S1750,20,Female,3.85,1.29,0.0,No,82.02,8.89,Poor,3,Bachelor,Poor,6,No,82.96
S1147,26,Female,3.94,1.17,2.75,No,76.34,8.62,Fair,2,Bachelor,Poor,5,Yes,79.21
S1466,20,Female,4.52,2.43,2.18,No,71.52,6.75,Good,3,Bachelor,Average,4,No,80.01
S1738,21,Other,2.48,3.16,1.56,No,64.08,10.0,Fair,4,High School,Good,5,Yes,62.15
S1243,20,Female,3.11,2.47,0.0,No,77.66,5.98,Fair,4,Bachelor,Average,5,No,78.51
S1490,18,Female,3.61,2.46,1.44,No,82.53,6.99,Good,2,Master,Good,6,Yes,67.36
S1848,21,Other,6.26,2.04,2.1,No,87.15,7.32,Fair,5,High School,Poor,1,No,100.0
S1957,22,Female,3.77,1.29,4.02,No,99.65,6.13,Good,3,High School,Average,5,No,80.68
S1506,24,Female,4.85,0.53,0.48,No,78.94,7.75,Good,4,Master,Good,6,No,87.12
S1364,18,Male,4.35,0.64,0.74,No,88.94,5.38,Fair,1,High School,Average,11,No,91.3
S1481,21,Female,5.02,2.01,2.5,No,67.04,6.04,Good,4,Master,Poor,4,No,83.21
S1200,20,Female,5.61,2.06,2.91,No,97.01,6.49,Fair,3,Bachelor,Good,2,No,81.83
S1153,22,Female,3.64,2.42,1.8,No,86.72,7.55,Good,3,None,Average,3,No,71.76
S1449,19,Female,4.81,1.46,0.51,No,100.0,7.81,Fair,4,High School,Good,4,Yes,94.07
S1500,23,Male,3.79,2.06,0.68,No,88.2,6.58,Fair,2,Bachelor,Good,3,No,76.74
S1072,24,Male,4.15,4.1,1.45,No,67.44,6.89,Fair,6,High School,Average,5,Yes,76.05
S1712,22,Male,4.22,1.14,2.33,Yes,79.53,7.31,Fair,5,Bachelor,Average,2,No,84.16
S1295,21,Female,3.53,2.97,2.46,No,64.56,6.0,Good,5,High School,Average,5,No,67.67
S1016,21,Male,5.64,2.86,0.0,No,80.66,4.95,Poor,3,High School,Poor,3,Yes,87.85
S1640,18,Female,4.4,1.75,2.44,Yes,87.77,5.39,Good,2,High School,Average,8,No,85.69
S1216,19,Female,3.81,3.62,2.74,No,76.05,5.87,Fair,2,High School,Average,5,Yes,63.46
S1060,22,Female,5.19,2.2,1.24,Yes,71.48,4.46,Fair,-1,High School,Average,7,No,79.42
S1938,20,Male,4.9,1.31,3.36,No,94.56,8.16,Fair,-1,High School,Poor,6,No,77.72
S1615,16,Female,5.0,4.03,1.2,No,93.15,6.8,Fair,1,Bachelor,Average,5,No,85.16
S1041,21,Female,4.59,2.99,4.06,No,88.54,5.12,Good,3,Bachelor,Average,4,No,76.0
S1024,22,Female,3.1,1.94,0.0,Yes,83.04,7.07,Fair,5,Bachelor,Average,2,No,69.4
S1038,23,Male,4.62,4.1,3.22,No,75.79,5.26,Poor,2,Bachelor,Good,6,No,75.39
S1802,18,Male,3.02,2.84,2.38,No,83.46,6.82,Fair,4,None,Good,6,No,68.04
S1130,21,Female,5.89,1.75,3.87,No,73.18,4.22,Poor,4,Bachelor,Good,6,No,87.07
S1497,17,Male,4.93,1.63,1.09,No,81.12,5.87,Fair,2,None,Average,8,No,91.41
S1228,18,Male,4.54,0.35,2.06,No,80.82,5.36,Fair,0,High School,Average,12,Yes,93.33
S1107,20,Male,5.94,0.33,0.39,No,78.92,8.59,Fair,-2,None,Average,3,No,92.7
S1171,17,Female,4.35,1.56,0.14,No,76.67,7.47,Good,3,Bachelor,Good,1,Yes,75.77
S1434,23,Male,3.64,1.96,1.48,No,75.31,5.99,Fair,4,High School,Good,7,No,82.56
S1477,21,Male,4.04,0.0,2.79,No,76.48,9.1,Poor,3,High School,Poor,4,No,80.39
S1101,21,Male,4.5,3.48,3.43,No,64.4,6.43,Good,1,Bachelor,Average,8,No,75.51
S1865,20,Male,3.0,2.57,0.0,No,77.28,7.25,Good,7,Master,Good,6,No,78.62
S1523,23,Other,3.52,0.0,0.0,No,92.04,6.19,Good,6,High School,Average,0,No,77.04
S1274,21,Female,2.4,1.56,1.02,No,69.47,5.83,Fair,6,High School,Average,10,Yes,69.04
S1612,18,Male,4.99,2.62,1.5,No,79.49,7.6,Fair,2,Master,Good,5,No,78.69
S1043,23,Female,3.62,2.83,2.34,No,65.06,7.9,Poor,4,Bachelor,Good,5,No,64.43
S1954,18,Male,4.0,2.68,3.6,No,73.91,6.28,Good,4,Master,Good,10,Yes,83.06
S1816,20,Female,6.86,2.85,2.51,No,92.39,6.01,Fair,4,High School,Average,8,No,100.0
S1956,19,Female,5.08,2.21,4.14,No,87.08,6.51,Good,5,High School,Good,7,No,93.5
S1016,22,Male,4.35,3.07,0.65,No,69.45,6.49,Poor,2,High School,Poor,5,Yes,75.86
S1329,17,Male,4.56,2.58,1.22,No,96.99,6.96,Fair,3,Bachelor,Average,6,No,88.17
S1568,22,Male,5.02,1.81,1.3,No,100.0,6.39,Poor,2,High School,Poor,4,Yes,89.35
S1822,17,Female,3.61,3.44,1.43,No,84.64,5.28,Poor,8,Bachelor,Good,8,No,78.09
S1496,21,Female,4.36,2.33,1.6,No,85.42,7.69,Good,1,High School,Average,3,No,80.84
S1814,21,Male,5.93,1.75,3.7,No,81.87,6.22,Fair,0,High School,Average,3,No,86.38
S1011,19,Male,2.26,0.02,1.31,No,90.63,6.37,Fair,4,Bachelor,Average,8,No,71.99
S1317,22,Male,6.28,4.37,0.41,No,83.26,4.7,Good,0,High School,Average,4,Yes,83.81
S1591,23,Female,4.7,2.37,2.76,No,90.42,4.26,Fair,5,High School,Good,8,No,76.41
S1215,20,Female,4.17,1.75,0.46,No,84.53,6.91,Good,5,High School,Good,8,Yes,91.84
S1338,24,Female,5.16,2.33,0.24,Yes,79.97,6.73,Good,3,Bachelor,Average,1,Yes,84.54
S1775,21,Male,3.82,3.07,3.3,No,84.63,7.35,Fair,1,Bachelor,Average,13,No,80.78
S1990,26,Male,4.44,0.76,2.6,No,72.84,6.13,Good,1,Master,Good,8,No,85.03
S1660,18,Female,3.71,2.89,0.81,No,67.55,7.82,Good,5,High School,Good,3,Yes,77.14
S1080,17,Male,5.12,2.85,1.31,No,99.16,8.72,Good,1,High School,Good,4,No,100.0
S1726,15,Male,4.35,2.43,1.75,Yes,84.11,7.38,Fair,3,Bachelor,Poor,7,Yes,88.14
S1484,17,Female,3.22,2.06,0.24,No,70.09,5.92,Fair,4,Bachelor,Good,10,Yes,76.74
S1373,22,Male,3.99,0.76,1.19,No,81.86,4.85,Poor,5,Bachelor,Good,3,Yes,82.23
S1975,22,Female,5.14,1.75,3.74,No,84.26,6.62,Fair,1,Bachelor,Average,3,No,82.32
S1709,19,Other,4.02,3.47,2.29,No,79.51,6.45,Poor,5,High School,Good,1,Yes,65.88
S1199,19,Female,4.01,1.98,2.17,No,92.71,7.42,Fair,2,Bachelor,Good,6,No,76.68
S1536,21,Male,5.53,2.33,4.17,No,83.75,7.85,Good,5,Bachelor,Good,4,Yes,98.54
S1465,18,Male,3.74,1.09,2.44,No,85.13,7.51,Fair,5,None,Good,7,No,74.54
S1088,19,Male,4.98,1.14,1.63,No,78.72,5.16,Poor,3,Bachelor,Good,1,No,79.22
S1267,19,Female,3.97,2.45,1.01,Yes,91.72,7.2,Fair,6,Bachelor,Good,3,No,78.35
S1654,16,Female,2.71,3.03,1.35,No,82.78,9.12,Good,5,Master,Good,8,No,76.73
S1570,24,Male,3.54,1.64,1.01,No,86.96,6.54,Good,5,Master,Good,9,Yes,86.06
S1921,20,Female,5.75,1.59,3.4,No,94.58,5.11,Fair,-1,None,Average,5,No,91.3
S1488,14,Male,2.47,3.94,1.3,Yes,80.42,6.31,Good,2,Bachelor,Average,10,Yes,63.38
S1876,22,Male,3.8,2.76,2.32,No,64.9,7.1,Fair,6,High School,Good,8,No,82.3
S1537,18,Female,4.32,2.76,1.01,Yes,96.77,8.29,Good,2,Bachelor,Average,7,No,87.66
S1046,17,Male,3.26,2.35,2.09,No,67.19,6.51,Poor,2,High School,Average,8,Yes,68.31
S1287,23,Male,5.28,1.08,1.66,No,67.23,6.22,Good,3,High School,Poor,4,Yes,81.8
S1777,19,Other,4.21,3.46,1.79,Yes,77.14,8.75,Poor,-2,High School,Good,6,Yes,74.18
S1015,20,Male,4.12,2.08,2.98,No,79.75,7.24,Good,3,High School,Average,5,No,69.52
S1710,20,Male,4.55,2.17,0.98,No,81.7,6.1,Fair,5,High School,Good,3,No,79.33
S1400,20,Male,1.92,3.21,2.82,No,74.55,8.65,Fair,6,Bachelor,Good,12,No,70.0
S1918,22,Male,3.37,1.0,2.68,Yes,78.95,6.61,Poor,6,Bachelor,Average,4,No,73.02
S1793,19,Female,4.03,1.93,2.52,No,84.4,6.02,Fair,4,Master,Good,4,No,80.88
S1980,20,Female,2.64,1.44,3.24,No,67.49,7.91,Poor,2,High School,Good,7,Yes,60.59
S1085,25,Male,4.38,1.11,1.7,No,80.83,5.12,Good,2,Bachelor,Good,1,No,66.75
S1249,20,Female,3.74,2.96,3.11,No,72.38,7.22,Good,5,High School,Good,10,Yes,76.8
S1390,27,Female,4.5,0.0,2.61,Yes,87.63,6.54,Good,3,High School,Good,3,No,77.6
S1781,20,Female,5.51,2.4,1.22,No,81.52,6.6,Fair,3,Bachelor,Good,4,No,81.39
S1334,20,Female,4.61,2.13,1.87,No,82.84,10.0,Fair,0,None,Average,10,No,100.0
S1628,21,Male,2.98,1.89,1.64,No,73.26,7.66,Fair,4,Master,Good,8,Yes,76.74
S1518,25,Female,3.87,1.26,2.62,No,85.3,6.62,Poor,3,Bachelor,Good,5,No,78.88
S1136,20,Female,4.91,0.77,1.41,No,97.4,6.58,Good,7,Bachelor,Good,6,No,95.09
S1882,16,Other,3.48,2.76,1.46,No,78.33,8.13,Fair,5,Bachelor,Poor,7,No,79.72
S1687,21,Male,5.69,1.03,1.0,Yes,79.75,5.83,Poor,3,Master,Average,2,No,89.14
S1839,18,Male,3.78,2.41,1.58,No,98.67,7.3,Good,3,Master,Average,8,No,83.24
S1497,18,Male,2.96,0.0,1.97,No,79.74,7.95,Fair,1,None,Average,5,No,75.92
S1826,22,Male,4.17,0.95,2.46,No,69.22,8.14,Poor,6,High School,Good,5,No,82.01
S1726,19,Male,3.73,0.48,0.2,Yes,76.43,5.91,Fair,5,Bachelor,Poor,5,Yes,86.74
S1476,22,Female,4.98,2.42,0.22,No,92.82,5.49,Good,5,Master,Good,2,Yes,84.96
S1593,20,Female,4.8,3.6,2.32,Yes,74.97,6.75,Poor,6,Bachelor,Good,3,No,74.51
S1222,22,Male,5.72,3.17,1.85,No,81.24,6.35,Good,5,Bachelor,Average,4,No,92.59
S1989,17,Male,3.91,1.76,0.0,Yes,61.28,4.3,Fair,3,High School,Average,6,No,72.53
S1371,19,Male,2.67,0.9,0.3,Yes,74.06,6.34,Good,4,Bachelor,Average,12,No,80.63
S1934,21,Male,3.81,0.0,2.18,No,88.89,6.97,Poor,3,High School,Poor,5,Yes,86.43
S1994,22,Female,4.7,2.89,1.83,No,73.19,5.62,Good,1,High School,Average,7,No,64.95
S1401,23,Male,2.66,1.46,2.7,No,75.53,7.41,Good,2,None,Good,7,Yes,63.99
S1442,19,Female,4.67,3.38,2.46,No,85.68,7.04,Poor,2,None,Average,3,No,73.65
S1489,18,Female,4.79,2.56,0.52,No,78.31,5.52,Good,2,High School,Good,7,Yes,84.99
S1614,19,Female,3.01,1.33,2.76,No,84.37,6.95,Good,4,High School,Good,6,No,73.45
S1272,24,Male,3.25,1.85,1.74,Yes,69.73,6.13,Good,2,High School,Good,7,No,69.74
S1525,19,Male,3.6,2.2,2.69,No,79.24,7.06,Good,5,High School,Poor,5,No,80.03
S1158,20,Female,3.56,0.96,1.02,No,79.78,7.2,Fair,4,Bachelor,Good,9,Yes,90.73
S1151,21,Female,4.31,2.64,2.22,No,87.38,6.56,Good,4,High School,Good,10,No,93.84
S1994,16,Female,3.81,0.64,1.64,No,89.22,9.39,Good,-1,High School,Average,9,No,84.47
S1619,22,Male,4.1,0.94,1.51,No,94.67,6.14,Good,5,High School,Good,3,No,78.53
S1187,24,Male,5.7,3.35,2.68,No,100.0,6.84,Fair,3,Bachelor,Average,3,No,97.08
S1812,15,Female,3.17,2.63,0.0,No,83.77,5.75,Good,5,Bachelor,Good,3,No,68.17
S1097,20,Male,2.69,2.64,1.7,No,81.62,8.89,Good,4,Bachelor,Average,8,No,77.02
S1130,24,Female,2.14,0.53,2.29,No,88.03,7.66,Poor,4,Bachelor,Good,9,No,71.17
S1804,21,Female,5.2,2.49,2.26,Yes,88.58,4.99,Good,5,High School,Average,6,Yes,98.99
S1170,22,Male,5.42,1.58,2.49,No,88.49,6.86,Fair,1,Bachelor,Good,1,No,80.38
S1935,19,Male,4.26,2.32,1.73,Yes,88.21,6.93,Poor,4,Master,Good,7,No,85.76
S1985,22,Male,3.32,2.53,2.03,Yes,81.32,5.46,Fair,5,Master,Good,7,Yes,73.64
S1182,21,Male,5.39,4.98,3.36,No,69.88,5.54,Good,4,Master,Poor,7,No,83.86
S1982,25,Female,5.47,2.69,0.98,Yes,68.53,7.37,Fair,4,High School,Good,6,No,100.0
S1363,23,Male,4.96,2.22,0.89,No,88.21,5.73,Fair,4,Master,Poor,6,No,85.66
S1038,21,Male,5.29,0.39,0.19,No,82.03,7.93,Poor,0,Bachelor,Good,3,No,93.73
S1526,22,Female,5.29,1.94,3.06,No,78.67,6.14,Fair,4,None,Good,7,No,85.53
S1887,20,Male,2.67,0.65,0.14,No,82.26,6.35,Good,1,None,Poor,7,No,70.26
S1496,19,Female,6.04,1.31,2.45,No,91.97,6.14,Good,0,High School,Average,3,No,83.5
S1515,20,Female,6.05,2.07,2.57,No,75.89,8.58,Good,-1,High School,Poor,6,Yes,98.73
S1348,20,Female,2.51,3.54,2.32,No,75.64,7.06,Poor,7,Bachelor,Average,10,No,76.72
S1981,20,Male,4.41,2.6,1.6,No,83.86,5.53,Fair,-1,Bachelor,Average,5,No,71.24
S1920,19,Male,5.18,1.58,1.51,Yes,73.43,5.47,Good,4,None,Good,7,No,86.78
S1396,23,Male,4.6,1.77,1.98,Yes,76.51,5.28,Fair,4,Master,Average,6,No,82.09
S1721,22,Male,6.42,1.92,2.99,Yes,92.72,3.36,Poor,1,High School,Good,4,No,89.93
S1160,19,Male,4.49,2.59,0.92,No,87.1,7.01,Fair,1,Master,Average,8,No,87.78
S1015,21,Male,3.22,3.89,2.3,No,84.05,7.33,Good,2,High School,Average,8,No,76.22
S1492,17,Male,3.07,0.56,2.01,No,77.42,7.74,Good,2,High School,Good,4,No,77.86
S1425,21,Male,5.2,4.65,2.02,No,80.04,5.76,Poor,2,Bachelor,Poor,7,Yes,88.13
S1107,21,Male,3.86,0.93,0.0,No,72.99,5.54,Fair,6,None,Average,1,No,74.09
S1893,20,Female,2.92,0.2,2.24,No,82.81,6.78,Good,5,Bachelor,Good,7,No,80.88
S1449,19,Female,4.49,3.13,1.25,No,56.0,6.68,Fair,1,High School,Good,7,Yes,73.82
S1310,22,Other,5.24,2.98,1.02,No,75.9,7.06,Good,4,Master,Average,7,No,87.65
S1738,20,Other,5.0,0.14,1.35,No,75.74,7.04,Fair,3,High School,Good,3,Yes,84.18
S1169,26,Male,4.52,2.97,3.46,Yes,69.58,6.26,Fair,-1,Bachelor,Good,5,No,70.94
S1545,20,Female,4.41,4.35,0.17,No,90.59,5.16,Fair,4,Master,Average,10,Yes,79.55
S1413,23,Male,4.49,1.53,1.92,Yes,73.35,6.33,Poor,4,High School,Average,2,No,76.09
S1250,19,Male,4.49,2.55,2.29,Yes,78.41,7.38,Good,7,High School,Average,3,No,79.72
S1758,16,Male,3.39,3.73,2.52,No,87.6,6.04,Fair,3,High School,Good,12,Yes,76.79
S1780,20,Female,3.67,0.75,0.97,No,88.61,6.79,Poor,0,High School,Average,7,Yes,81.1
S1140,18,Male,5.58,2.11,2.42,No,93.96,6.64,Good,2,High School,Good,5,No,100.0
S1273,18,Male,4.18,0.67,3.67,No,78.12,7.22,Fair,3,Bachelor,Good,6,Yes,78.28
S1415,20,Male,4.88,3.32,0.73,Yes,92.73,5.96,Fair,4,None,Average,3,Yes,80.45
S1607,24,Female,5.45,0.59,3.32,No,95.23,6.02,Poor,0,Bachelor,Average,4,Yes,86.7
S1738,18,Other,4.39,1.81,0.61,No,74.5,6.04,Fair,1,High School,Good,10,Yes,87.32
S1890,22,Male,4.56,2.2,1.58,Yes,65.16,6.92,Fair,8,High School,Average,2,No,81.79
S1038,21,Male,4.59,1.98,1.39,No,87.06,5.33,Poor,4,Bachelor,Good,4,No,79.69
S1813,24,Female,5.22,1.45,3.69,No,80.82,5.66,Poor,3,High School,Average,5,No,85.73
S1028,21,Male,4.57,2.29,1.34,Yes,60.01,8.14,Good,1,High School,Poor,4,Yes,74.26
S1957,18,Female,3.9,2.99,3.6,No,91.2,6.93,Good,1,High School,Average,9,No,85.97
S1476,18,Female,3.16,2.88,2.01,No,84.24,6.17,Good,1,Master,Good,6,Yes,70.02
S1317,15,Male,4.44,1.26,3.48,No,79.93,6.82,Good,5,High School,Average,5,Yes,85.94
